::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/compose.min.js?ver=37228270687b2a94e518 HTTP/1.1" 200 36756
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/data.min.js?ver=d8cf5b24f99c64ae47d6 HTTP/1.1" 200 26174
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/shortcode.min.js?ver=7539044b04e6bca57f2e HTTP/1.1" 200 3281
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/blocks.min.js?ver=69022aed79bfd45b3b1d HTTP/1.1" 200 168255
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/primitives.min.js?ver=ae0bece54c0487c976b1 HTTP/1.1" 200 2408
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/rich-text.min.js?ver=c704284bebe26cf1dd51 HTTP/1.1" 200 33450
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/warning.min.js?ver=4acee5fc2fd9a24cefc2 HTTP/1.1" 200 392
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/notices.min.js?ver=9c1575b7a31659f45a45 HTTP/1.1" 200 2425
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/style-engine.min.js?ver=10341d6e6decffab850e HTTP/1.1" 200 5285
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/token-list.min.js?ver=f2cf0bb3ae80de227e43 HTTP/1.1" 200 1517
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/keyboard-shortcuts.min.js?ver=b696c16720133edfc065 HTTP/1.1" 200 4489
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/components.min.js?ver=4b876f1ff2e5c93b8fb1 HTTP/1.1" 200 641943
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/core-data.min.js?ver=d8d458b31912f858bcdf HTTP/1.1" 200 54244
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/wordcount.min.js?ver=feb9569307aec24292f2 HTTP/1.1" 200 2628
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/block-editor.min.js?ver=0c7c9b9a74ceb717d6eb HTTP/1.1" 200 573734
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/reusable-blocks.min.js?ver=3fb4b31e589a583a362e HTTP/1.1" 200 5740
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/server-side-render.min.js?ver=ba8027ee85d65ae23ec7 HTTP/1.1" 200 3577
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/viewport.min.js?ver=a9868d184d07e4c94fe4 HTTP/1.1" 200 2252
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-admin/js/editor.min.js?ver=6.1.1 HTTP/1.1" 200 13177
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/block-library.min.js?ver=8adfaccd027d4d509d5e HTTP/1.1" 200 750104
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/preferences-persistence.min.js?ver=c5543628aa7ff5bd5be4 HTTP/1.1" 200 6714
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/media-utils.min.js?ver=17f6455b0630582352a4 HTTP/1.1" 200 7468
